Rank,Term,Term Freq,Probability,Log(rank),Log(probability)
8770,imol,1,4.28E-06,9.079092085,-12.36124994
8771,carey,1,4.28E-06,9.079206104,-12.36124994
8772,subordinated,1,4.28E-06,9.07932011,-12.36124994
8773,motivating,1,4.28E-06,9.079434102,-12.36124994
8774,lew,1,4.28E-06,9.079548082,-12.36124994
8775,dock,1,4.28E-06,9.079662048,-12.36124994
8776,breakthroughs,1,4.28E-06,9.079776002,-12.36124994
8777,karim,1,4.28E-06,9.079889943,-12.36124994
8778,rosser,1,4.28E-06,9.08000387,-12.36124994
8779,burge,1,4.28E-06,9.080117785,-12.36124994
8780,lawrie,1,4.28E-06,9.080231687,-12.36124994
8781,specifiedetailed,1,4.28E-06,9.080345575,-12.36124994
8782,chooses,1,4.28E-06,9.080459451,-12.36124994
8783,realizing,1,4.28E-06,9.080573314,-12.36124994
8784,gapless,1,4.28E-06,9.080687164,-12.36124994
8785,exhibition,1,4.28E-06,9.080801001,-12.36124994
8786,economists,1,4.28E-06,9.080914825,-12.36124994
8787,coincidence,1,4.28E-06,9.081028635,-12.36124994
8788,grosenbaugh,1,4.28E-06,9.081142434,-12.36124994
8789,shorthand,1,4.28E-06,9.081256219,-12.36124994
8790,artificially,1,4.28E-06,9.081369991,-12.36124994
8791,erwin,1,4.28E-06,9.08148375,-12.36124994
8792,arctangent,1,4.28E-06,9.081597496,-12.36124994
8793,prager,1,4.28E-06,9.081711229,-12.36124994
8794,discretized,1,4.28E-06,9.08182495,-12.36124994
8795,subfamily,1,4.28E-06,9.081938657,-12.36124994
8796,erda,1,4.28E-06,9.082052352,-12.36124994
8797,lesh,1,4.28E-06,9.082166033,-12.36124994
8798,inventions,1,4.28E-06,9.082279702,-12.36124994
8799,quisi,1,4.28E-06,9.082393358,-12.36124994
8800,conflicting,1,4.28E-06,9.082507,-12.36124994
8801,kumar,1,4.28E-06,9.08262063,-12.36124994
8802,wodon,1,4.28E-06,9.082734247,-12.36124994
8803,lay,1,4.28E-06,9.082847851,-12.36124994
8804,suboptimizer,1,4.28E-06,9.082961443,-12.36124994
8805,lau,1,4.28E-06,9.083075021,-12.36124994
8806,tranemark,1,4.28E-06,9.083188586,-12.36124994
8807,lam,1,4.28E-06,9.083302139,-12.36124994
8808,west,1,4.28E-06,9.083415678,-12.36124994
8809,centrality,1,4.28E-06,9.083529205,-12.36124994
8810,burger,1,4.28E-06,9.083642719,-12.36124994
8811,nmcsa,1,4.28E-06,9.08375622,-12.36124994
8812,decode,1,4.28E-06,9.083869708,-12.36124994
8813,exhibiting,1,4.28E-06,9.083983183,-12.36124994
8814,karlton,1,4.28E-06,9.084096645,-12.36124994
8815,messham,1,4.28E-06,9.084210095,-12.36124994
8816,semiformal,1,4.28E-06,9.084323531,-12.36124994
8817,cheap,1,4.28E-06,9.084436955,-12.36124994
8818,homomorphic,1,4.28E-06,9.084550366,-12.36124994
8819,nonprogramming,1,4.28E-06,9.084663764,-12.36124994
8820,quine,1,4.28E-06,9.084777149,-12.36124994
8821,conserves,1,4.28E-06,9.084890521,-12.36124994
8822,comprehensibility,1,4.28E-06,9.085003881,-12.36124994
8823,bringing,1,4.28E-06,9.085117227,-12.36124994
8824,philosophers,1,4.28E-06,9.085230561,-12.36124994
8825,inventories,1,4.28E-06,9.085343882,-12.36124994
8826,royston,1,4.28E-06,9.08545719,-12.36124994
8827,regener,1,4.28E-06,9.085570485,-12.36124994
8828,schmidt,1,4.28E-06,9.085683767,-12.36124994
8829,kenny,1,4.28E-06,9.085797037,-12.36124994
8830,gilstad,1,4.28E-06,9.085910294,-12.36124994
8831,nontechnological,1,4.28E-06,9.086023537,-12.36124994
8832,embosser,1,4.28E-06,9.086136769,-12.36124994
8833,automast,1,4.28E-06,9.086249987,-12.36124994
8834,raiha,1,4.28E-06,9.086363192,-12.36124994
8835,systemtems,1,4.28E-06,9.086476385,-12.36124994
8836,citation,1,4.28E-06,9.086589565,-12.36124994
8837,spoil,1,4.28E-06,9.086702732,-12.36124994
8838,lent,1,4.28E-06,9.086815886,-12.36124994
8839,bergland,1,4.28E-06,9.086929027,-12.36124994
8840,trinomials,1,4.28E-06,9.087042156,-12.36124994
8841,pragmatic,1,4.28E-06,9.087155271,-12.36124994
8842,spohn,1,4.28E-06,9.087268374,-12.36124994
8843,lanzano,1,4.28E-06,9.087381465,-12.36124994
8844,avni,1,4.28E-06,9.087494542,-12.36124994
8845,weightcoeff,1,4.28E-06,9.087607607,-12.36124994
8846,reconsideration,1,4.28E-06,9.087720658,-12.36124994
8847,ventricular,1,4.28E-06,9.087833697,-12.36124994
8848,nonoverlapping,1,4.28E-06,9.087946724,-12.36124994
8849,galois,1,4.28E-06,9.088059737,-12.36124994
8850,confront,1,4.28E-06,9.088172738,-12.36124994
8851,tersecting,1,4.28E-06,9.088285726,-12.36124994
8852,raike,1,4.28E-06,9.088398701,-12.36124994
8853,hamlin,1,4.28E-06,9.088511664,-12.36124994
8854,lalonde,1,4.28E-06,9.088624613,-12.36124994
8855,francez,1,4.28E-06,9.08873755,-12.36124994
8856,wehr,1,4.28E-06,9.088850474,-12.36124994
8857,accumulates,1,4.28E-06,9.088963386,-12.36124994
8858,wadler,1,4.28E-06,9.089076284,-12.36124994
8859,kriebel,1,4.28E-06,9.08918917,-12.36124994
8860,tersection,1,4.28E-06,9.089302044,-12.36124994
8861,pentominoes,1,4.28E-06,9.089414904,-12.36124994
8862,towsley,1,4.28E-06,9.089527752,-12.36124994
8863,hasbeen,1,4.28E-06,9.089640587,-12.36124994
8864,midway,1,4.28E-06,9.089753409,-12.36124994
8865,sqank,1,4.28E-06,9.089866219,-12.36124994
8866,forcom,1,4.28E-06,9.089979015,-12.36124994
8867,wein,1,4.28E-06,9.090091799,-12.36124994
8868,quien,1,4.28E-06,9.090204571,-12.36124994
8869,poorly,1,4.28E-06,9.090317329,-12.36124994
8870,cardiac,1,4.28E-06,9.090430075,-12.36124994
8871,reused,1,4.28E-06,9.090542809,-12.36124994
8872,avid,1,4.28E-06,9.090655529,-12.36124994
8873,extracts,1,4.28E-06,9.090768237,-12.36124994
8874,eleven,1,4.28E-06,9.090880932,-12.36124994
8875,herbst,1,4.28E-06,9.090993614,-12.36124994
8876,cooperative,1,4.28E-06,9.091106284,-12.36124994
8877,rosenberg,1,4.28E-06,9.091218941,-12.36124994
8878,attendees,1,4.28E-06,9.091331585,-12.36124994
8879,warrant,1,4.28E-06,9.091444217,-12.36124994
8880,crozier,1,4.28E-06,9.091556836,-12.36124994
8881,mcgeachie,1,4.28E-06,9.091669442,-12.36124994
8882,outcomes,1,4.28E-06,9.091782036,-12.36124994
8883,hopcroft,1,4.28E-06,9.091894617,-12.36124994
8884,nonsymmetric,1,4.28E-06,9.092007185,-12.36124994
8885,owners,1,4.28E-06,9.092119741,-12.36124994
8886,intrinsically,1,4.28E-06,9.092232283,-12.36124994
8887,willers,1,4.28E-06,9.092344814,-12.36124994
8888,reuse,1,4.28E-06,9.092457331,-12.36124994
8889,explosive,1,4.28E-06,9.092569836,-12.36124994
8890,stanley,1,4.28E-06,9.092682329,-12.36124994
8891,accrued,1,4.28E-06,9.092794808,-12.36124994
8892,lyons,1,4.28E-06,9.092907275,-12.36124994
8893,accent,1,4.28E-06,9.093019729,-12.36124994
8894,dayhoff,1,4.28E-06,9.093132171,-12.36124994
8895,valuedness,1,4.28E-06,9.0932446,-12.36124994
8896,routed,1,4.28E-06,9.093357016,-12.36124994
8897,noncontiguous,1,4.28E-06,9.09346942,-12.36124994
8898,informational,1,4.28E-06,9.093581811,-12.36124994
8899,hypervisor,1,4.28E-06,9.09369419,-12.36124994
8900,mated,1,4.28E-06,9.093806556,-12.36124994
8901,glasersfeld,1,4.28E-06,9.093918909,-12.36124994
8902,restructure,1,4.28E-06,9.09403125,-12.36124994
8903,musicians,1,4.28E-06,9.094143578,-12.36124994
8904,sociology,1,4.28E-06,9.094255893,-12.36124994
8905,tridiagonalized,1,4.28E-06,9.094368196,-12.36124994
8906,exect,1,4.28E-06,9.094480486,-12.36124994
8907,onoe,1,4.28E-06,9.094592763,-12.36124994
8908,interim,1,4.28E-06,9.094705028,-12.36124994
8909,lucac,1,4.28E-06,9.094817281,-12.36124994
8910,enablesus,1,4.28E-06,9.09492952,-12.36124994
8911,rulifson,1,4.28E-06,9.095041748,-12.36124994
8912,webs,1,4.28E-06,9.095153962,-12.36124994
8913,officers,1,4.28E-06,9.095266164,-12.36124994
8914,koz,1,4.28E-06,9.095378354,-12.36124994
8915,substantiate,1,4.28E-06,9.09549053,-12.36124994
8916,elegance,1,4.28E-06,9.095602695,-12.36124994
8917,speeded,1,4.28E-06,9.095714846,-12.36124994
8918,myer,1,4.28E-06,9.095826985,-12.36124994
8919,reformatting,1,4.28E-06,9.095939112,-12.36124994
8920,gremillion,1,4.28E-06,9.096051226,-12.36124994
8921,objection,1,4.28E-06,9.096163327,-12.36124994
8922,leap,1,4.28E-06,9.096275416,-12.36124994
8923,mcconlogue,1,4.28E-06,9.096387492,-12.36124994
8924,blocked,1,4.28E-06,9.096499556,-12.36124994
8925,preferentially,1,4.28E-06,9.096611607,-12.36124994
8926,overseas,1,4.28E-06,9.096723645,-12.36124994
8927,langmaack,1,4.28E-06,9.096835671,-12.36124994
8928,anstey,1,4.28E-06,9.096947685,-12.36124994
8929,variational,1,4.28E-06,9.097059686,-12.36124994
8930,managerial,1,4.28E-06,9.097171674,-12.36124994
8931,statable,1,4.28E-06,9.09728365,-12.36124994
8932,drivers,1,4.28E-06,9.097395613,-12.36124994
8933,delfausse,1,4.28E-06,9.097507564,-12.36124994
8934,daggett,1,4.28E-06,9.097619502,-12.36124994
8935,banker,1,4.28E-06,9.097731428,-12.36124994
8936,kozdrowicki,1,4.28E-06,9.097843341,-12.36124994
8937,demarcation,1,4.28E-06,9.097955241,-12.36124994
8938,methodsfor,1,4.28E-06,9.098067129,-12.36124994
8939,inclusive,1,4.28E-06,9.098179005,-12.36124994
8940,bouman,1,4.28E-06,9.098290868,-12.36124994
8941,neidleman,1,4.28E-06,9.098402719,-12.36124994
8942,rowing,1,4.28E-06,9.098514557,-12.36124994
8943,ludwig,1,4.28E-06,9.098626382,-12.36124994
8944,zemanek,1,4.28E-06,9.098738195,-12.36124994
8945,lightly,1,4.28E-06,9.098849996,-12.36124994
8946,collom,1,4.28E-06,9.098961784,-12.36124994
8947,byan,1,4.28E-06,9.09907356,-12.36124994
8948,rescheduled,1,4.28E-06,9.099185323,-12.36124994
8949,snell,1,4.28E-06,9.099297073,-12.36124994
8950,punching,1,4.28E-06,9.099408811,-12.36124994
8951,initiation,1,4.28E-06,9.099520537,-12.36124994
8952,helices,1,4.28E-06,9.09963225,-12.36124994
8953,assesses,1,4.28E-06,9.099743951,-12.36124994
8954,purdom,1,4.28E-06,9.099855639,-12.36124994
8955,everal,1,4.28E-06,9.099967314,-12.36124994
8956,implements,1,4.28E-06,9.100078978,-12.36124994
8957,peculiarities,1,4.28E-06,9.100190628,-12.36124994
8958,counties,1,4.28E-06,9.100302267,-12.36124994
8959,sing,1,4.28E-06,9.100413893,-12.36124994
8960,preproduction,1,4.28E-06,9.100525506,-12.36124994
8961,expend,1,4.28E-06,9.100637107,-12.36124994
8962,malfunctioning,1,4.28E-06,9.100748695,-12.36124994
8963,inquiries,1,4.28E-06,9.100860271,-12.36124994
8964,keypunching,1,4.28E-06,9.100971835,-12.36124994
8965,salasin,1,4.28E-06,9.101083386,-12.36124994
8966,keenan,1,4.28E-06,9.101194925,-12.36124994
8967,sector,1,4.28E-06,9.101306451,-12.36124994
8968,immunology,1,4.28E-06,9.101417965,-12.36124994
8969,extrema,1,4.28E-06,9.101529466,-12.36124994
8970,todetect,1,4.28E-06,9.101640955,-12.36124994
8971,lafata,1,4.28E-06,9.101752432,-12.36124994
8972,lorie,1,4.28E-06,9.101863896,-12.36124994
8973,hafley,1,4.28E-06,9.101975347,-12.36124994
8974,confine,1,4.28E-06,9.102086787,-12.36124994
8975,nonintegrel,1,4.28E-06,9.102198213,-12.36124994
8976,apertures,1,4.28E-06,9.102309628,-12.36124994
8977,steinberg,1,4.28E-06,9.10242103,-12.36124994
8978,bailin,1,4.28E-06,9.102532419,-12.36124994
8979,sublist,1,4.28E-06,9.102643797,-12.36124994
8980,fragmenting,1,4.28E-06,9.102755161,-12.36124994
8981,solidsuite,1,4.28E-06,9.102866514,-12.36124994
8982,stirling,1,4.28E-06,9.102977854,-12.36124994
8983,combinatorially,1,4.28E-06,9.103089181,-12.36124994
8984,concatenated,1,4.28E-06,9.103200496,-12.36124994
8985,helical,1,4.28E-06,9.103311799,-12.36124994
8986,dershowitz,1,4.28E-06,9.10342309,-12.36124994
8987,sims,1,4.28E-06,9.103534368,-12.36124994
8988,hine,1,4.28E-06,9.103645633,-12.36124994
8989,clancy,1,4.28E-06,9.103756887,-12.36124994
8990,painless,1,4.28E-06,9.103868127,-12.36124994
8991,reconstructions,1,4.28E-06,9.103979356,-12.36124994
8992,hirschsoln,1,4.28E-06,9.104090572,-12.36124994
8993,advi,1,4.28E-06,9.104201776,-12.36124994
8994,subtract,1,4.28E-06,9.104312967,-12.36124994
8995,conrow,1,4.28E-06,9.104424146,-12.36124994
8996,karp,1,4.28E-06,9.104535313,-12.36124994
8997,karr,1,4.28E-06,9.104646467,-12.36124994
8998,assemblies,1,4.28E-06,9.104757609,-12.36124994
8999,browsing,1,4.28E-06,9.104868739,-12.36124994
9000,nondeterminism,1,4.28E-06,9.104979856,-12.36124994
9001,publishing,1,4.28E-06,9.105090961,-12.36124994
9002,vienna,1,4.28E-06,9.105202054,-12.36124994
9003,kase,1,4.28E-06,9.105313134,-12.36124994
9004,accomplishments,1,4.28E-06,9.105424202,-12.36124994
9005,raises,1,4.28E-06,9.105535258,-12.36124994
9006,improperly,1,4.28E-06,9.105646301,-12.36124994
9007,andrews,1,4.28E-06,9.105757332,-12.36124994
9008,somewhere,1,4.28E-06,9.10586835,-12.36124994
9009,deuel,1,4.28E-06,9.105979357,-12.36124994
9010,insensitive,1,4.28E-06,9.106090351,-12.36124994
9011,emery,1,4.28E-06,9.106201332,-12.36124994
9012,specialty,1,4.28E-06,9.106312302,-12.36124994
9013,doran,1,4.28E-06,9.106423259,-12.36124994
9014,worthwhile,1,4.28E-06,9.106534203,-12.36124994
9015,lutz,1,4.28E-06,9.106645136,-12.36124994
9016,oppenheim,1,4.28E-06,9.106756056,-12.36124994
9017,petrone,1,4.28E-06,9.106866963,-12.36124994
9018,fitch,1,4.28E-06,9.106977859,-12.36124994
9019,earth,1,4.28E-06,9.107088742,-12.36124994
9020,chosenore,1,4.28E-06,9.107199613,-12.36124994
9021,spatially,1,4.28E-06,9.107310472,-12.36124994
9022,selfcipher,1,4.28E-06,9.107421318,-12.36124994
9023,onstochastic,1,4.28E-06,9.107532152,-12.36124994
9024,acknowledge,1,4.28E-06,9.107642974,-12.36124994
9025,corollary,1,4.28E-06,9.107753783,-12.36124994
9026,relying,1,4.28E-06,9.10786458,-12.36124994
9027,hemerle,1,4.28E-06,9.107975365,-12.36124994
9028,pilcher,1,4.28E-06,9.108086138,-12.36124994
9029,viable,1,4.28E-06,9.108196898,-12.36124994
9030,savage,1,4.28E-06,9.108307646,-12.36124994
9031,reiteration,1,4.28E-06,9.108418382,-12.36124994
9032,benson,1,4.28E-06,9.108529106,-12.36124994
9033,fisherkeller,1,4.28E-06,9.108639817,-12.36124994
9034,blatny,1,4.28E-06,9.108750516,-12.36124994
9035,preservation,1,4.28E-06,9.108861203,-12.36124994
9036,banatre,1,4.28E-06,9.108971878,-12.36124994
9037,digitally,1,4.28E-06,9.10908254,-12.36124994
9038,nonresident,1,4.28E-06,9.10919319,-12.36124994
9039,meromorphic,1,4.28E-06,9.109303828,-12.36124994
9040,leitch,1,4.28E-06,9.109414453,-12.36124994
9041,pursues,1,4.28E-06,9.109525067,-12.36124994
9042,consumed,1,4.28E-06,9.109635668,-12.36124994
9043,integrations,1,4.28E-06,9.109746257,-12.36124994
9044,oregon,1,4.28E-06,9.109856833,-12.36124994
9045,ibramsha,1,4.28E-06,9.109967398,-12.36124994
9046,collectors,1,4.28E-06,9.11007795,-12.36124994
9047,trailers,1,4.28E-06,9.11018849,-12.36124994
9048,adjusted,1,4.28E-06,9.110299018,-12.36124994
9049,dimensioning,1,4.28E-06,9.110409533,-12.36124994
9050,restructured,1,4.28E-06,9.110520037,-12.36124994
9051,lemoli,1,4.28E-06,9.110630528,-12.36124994
9052,jong,1,4.28E-06,9.110741007,-12.36124994
9053,geller,1,4.28E-06,9.110851473,-12.36124994
9054,falkin,1,4.28E-06,9.110961928,-12.36124994
9055,levien,1,4.28E-06,9.11107237,-12.36124994
9056,mclaughlin,1,4.28E-06,9.1111828,-12.36124994
9057,phonological,1,4.28E-06,9.111293218,-12.36124994
9058,shoshani,1,4.28E-06,9.111403624,-12.36124994
9059,hide,1,4.28E-06,9.111514018,-12.36124994
9060,bacon,1,4.28E-06,9.111624399,-12.36124994
9061,unsanitized,1,4.28E-06,9.111734768,-12.36124994
9062,comfort,1,4.28E-06,9.111845125,-12.36124994
9063,lawson,1,4.28E-06,9.11195547,-12.36124994
9064,programmatically,1,4.28E-06,9.112065803,-12.36124994
9065,subintervals,1,4.28E-06,9.112176123,-12.36124994
9066,noninteger,1,4.28E-06,9.112286432,-12.36124994
9067,urgent,1,4.28E-06,9.112396728,-12.36124994
9068,unanticipated,1,4.28E-06,9.112507012,-12.36124994
9069,misses,1,4.28E-06,9.112617283,-12.36124994
9070,facilitator,1,4.28E-06,9.112727543,-12.36124994
9071,emerged,1,4.28E-06,9.112837791,-12.36124994
9072,trigamma,1,4.28E-06,9.112948026,-12.36124994
9073,payments,1,4.28E-06,9.113058249,-12.36124994
9074,recurrences,1,4.28E-06,9.11316846,-12.36124994
9075,christopher,1,4.28E-06,9.113278659,-12.36124994
9076,narrowed,1,4.28E-06,9.113388846,-12.36124994
9077,impulses,1,4.28E-06,9.113499021,-12.36124994
9078,verdict,1,4.28E-06,9.113609183,-12.36124994
9079,harmonious,1,4.28E-06,9.113719333,-12.36124994
9080,functionals,1,4.28E-06,9.113829472,-12.36124994
9081,larreche,1,4.28E-06,9.113939598,-12.36124994
9082,multichannel,1,4.28E-06,9.114049712,-12.36124994
9083,marcotty,1,4.28E-06,9.114159814,-12.36124994
9084,caizergues,1,4.28E-06,9.114269903,-12.36124994
9085,nonmember,1,4.28E-06,9.114379981,-12.36124994
9086,warranty,1,4.28E-06,9.114490046,-12.36124994
9087,bolub,1,4.28E-06,9.1146001,-12.36124994
9088,corner,1,4.28E-06,9.114710141,-12.36124994
9089,neumant,1,4.28E-06,9.11482017,-12.36124994
9090,storable,1,4.28E-06,9.114930187,-12.36124994
9091,degeneracies,1,4.28E-06,9.115040192,-12.36124994
9092,crowe,1,4.28E-06,9.115150185,-12.36124994
9093,fulfill,1,4.28E-06,9.115260166,-12.36124994
9094,tesler,1,4.28E-06,9.115370134,-12.36124994
9095,merges,1,4.28E-06,9.115480091,-12.36124994
9096,merger,1,4.28E-06,9.115590035,-12.36124994
9097,appealing,1,4.28E-06,9.115699968,-12.36124994
9098,developer,1,4.28E-06,9.115809888,-12.36124994
9099,appraise,1,4.28E-06,9.115919796,-12.36124994
9100,breed,1,4.28E-06,9.116029693,-12.36124994
9101,tamayo,1,4.28E-06,9.116139577,-12.36124994
9102,merged,1,4.28E-06,9.116249449,-12.36124994
9103,coercion,1,4.28E-06,9.116359309,-12.36124994
9104,harper,1,4.28E-06,9.116469156,-12.36124994
9105,booker,1,4.28E-06,9.116578992,-12.36124994
9106,haubrich,1,4.28E-06,9.116688816,-12.36124994
9107,tajiri,1,4.28E-06,9.116798628,-12.36124994
9108,laird,1,4.28E-06,9.116908427,-12.36124994
9109,decou,1,4.28E-06,9.117018215,-12.36124994
9110,donaghey,1,4.28E-06,9.11712799,-12.36124994
9111,olivier,1,4.28E-06,9.117237754,-12.36124994
9112,belman,1,4.28E-06,9.117347505,-12.36124994
9113,trainee,1,4.28E-06,9.117457244,-12.36124994
9114,batty,1,4.28E-06,9.117566972,-12.36124994
9115,matula,1,4.28E-06,9.117676687,-12.36124994
9116,anpak,1,4.28E-06,9.11778639,-12.36124994
9117,ordinate,1,4.28E-06,9.117896082,-12.36124994
9118,visiting,1,4.28E-06,9.118005761,-12.36124994
9119,exploited,1,4.28E-06,9.118115428,-12.36124994
9120,pulls,1,4.28E-06,9.118225083,-12.36124994
9121,unsolvability,1,4.28E-06,9.118334726,-12.36124994
9122,turini,1,4.28E-06,9.118444357,-12.36124994
9123,superscripts,1,4.28E-06,9.118553976,-12.36124994
9124,searcher,1,4.28E-06,9.118663583,-12.36124994
9125,sigma,1,4.28E-06,9.118773178,-12.36124994
9126,ashcrof,1,4.28E-06,9.118882761,-12.36124994
9127,aberth,1,4.28E-06,9.118992333,-12.36124994
9128,shalla,1,4.28E-06,9.119101892,-12.36124994
9129,kuiken,1,4.28E-06,9.119211439,-12.36124994
9130,genetically,1,4.28E-06,9.119320974,-12.36124994
9131,precede,1,4.28E-06,9.119430497,-12.36124994
9132,bandmatrix,1,4.28E-06,9.119540008,-12.36124994
9133,transliteration,1,4.28E-06,9.119649507,-12.36124994
9134,noncommutative,1,4.28E-06,9.119758994,-12.36124994
9135,ultraviolet,1,4.28E-06,9.119868469,-12.36124994
9136,configuring,1,4.28E-06,9.119977932,-12.36124994
9137,tasking,1,4.28E-06,9.120087383,-12.36124994
9138,dubay,1,4.28E-06,9.120196822,-12.36124994
9139,civil,1,4.28E-06,9.120306249,-12.36124994
9140,pizer,1,4.28E-06,9.120415664,-12.36124994
9141,isolate,1,4.28E-06,9.120525068,-12.36124994
9142,sixth,1,4.28E-06,9.120634459,-12.36124994
9143,parente,1,4.28E-06,9.120743838,-12.36124994
9144,readiness,1,4.28E-06,9.120853205,-12.36124994
9145,presorting,1,4.28E-06,9.120962561,-12.36124994
9146,plant,1,4.28E-06,9.121071904,-12.36124994
9147,inadequacy,1,4.28E-06,9.121181236,-12.36124994
9148,missiles,1,4.28E-06,9.121290555,-12.36124994
9149,freiburghouse,1,4.28E-06,9.121399863,-12.36124994
9150,wedge,1,4.28E-06,9.121509158,-12.36124994
9151,substructures,1,4.28E-06,9.121618442,-12.36124994
9152,printout,1,4.28E-06,9.121727714,-12.36124994
9153,interruption,1,4.28E-06,9.121836973,-12.36124994
9154,brownlee,1,4.28E-06,9.121946221,-12.36124994
9155,gets,1,4.28E-06,9.122055457,-12.36124994
9156,insensitivity,1,4.28E-06,9.122164681,-12.36124994
9157,kral,1,4.28E-06,9.122273893,-12.36124994
9158,adds,1,4.28E-06,9.122383093,-12.36124994
9159,oppenheimer,1,4.28E-06,9.122492281,-12.36124994
9160,ackley,1,4.28E-06,9.122601458,-12.36124994
9161,inventor,1,4.28E-06,9.122710622,-12.36124994
9162,coders,1,4.28E-06,9.122819774,-12.36124994
9163,administrator,1,4.28E-06,9.122928915,-12.36124994
9164,adjudged,1,4.28E-06,9.123038044,-12.36124994
9165,gehani,1,4.28E-06,9.12314716,-12.36124994
9166,clendenin,1,4.28E-06,9.123256265,-12.36124994
9167,coastlines,1,4.28E-06,9.123365358,-12.36124994
9168,footing,1,4.28E-06,9.123474439,-12.36124994
9169,blakely,1,4.28E-06,9.123583508,-12.36124994
9170,heymans,1,4.28E-06,9.123692565,-12.36124994
9171,vanderburgh,1,4.28E-06,9.123801611,-12.36124994
9172,limitation,1,4.28E-06,9.123910644,-12.36124994
9173,erroneous,1,4.28E-06,9.124019666,-12.36124994
9174,overlaid,1,4.28E-06,9.124128675,-12.36124994
9175,germ,1,4.28E-06,9.124237673,-12.36124994
9176,mossiere,1,4.28E-06,9.124346659,-12.36124994
9177,interrupting,1,4.28E-06,9.124455633,-12.36124994
9178,adam,1,4.28E-06,9.124564595,-12.36124994
9179,england,1,4.28E-06,9.124673545,-12.36124994
9180,corrupted,1,4.28E-06,9.124782484,-12.36124994
9181,vinityi,1,4.28E-06,9.12489141,-12.36124994
9182,hwang,1,4.28E-06,9.125000325,-12.36124994
9183,stabilizing,1,4.28E-06,9.125109228,-12.36124994
9184,wyllys,1,4.28E-06,9.125218119,-12.36124994
9185,attractiveness,1,4.28E-06,9.125326998,-12.36124994
9186,kleene,1,4.28E-06,9.125435865,-12.36124994
9187,nonuniformity,1,4.28E-06,9.12554472,-12.36124994
9188,bonds,1,4.28E-06,9.125653564,-12.36124994
9189,petrinet,1,4.28E-06,9.125762396,-12.36124994
9190,continuations,1,4.28E-06,9.125871215,-12.36124994
9191,onward,1,4.28E-06,9.125980023,-12.36124994
9192,mexico,1,4.28E-06,9.12608882,-12.36124994
9193,bavel,1,4.28E-06,9.126197604,-12.36124994
